dataset,path,relative_path,file_name,actor_id,actor_folder,split,inferred_gender,emotion_code,emotion,modality,vocal_channel,intensity,statement,repetition,size_bytes
ravdess,github/ravdess/Actor_01/02-01-08-02-01-01-01.mp4,ravdess/Actor_01/02-01-08-02-01-01-01.mp4,02-01-08-02-01-01-01.mp4,1,Actor_01,test,male,08,surprised,video_only,speech,strong,01,01,3938042
ravdess,github/ravdess/Actor_01/02-01-08-02-01-02-01.mp4,ravdess/Actor_01/02-01-08-02-01-02-01.mp4,02-01-08-02-01-02-01.mp4,1,Actor_01,test,male,08,surprised,video_only,speech,strong,01,02,4336720
ravdess,github/ravdess/Actor_01/02-01-08-02-02-01-01.mp4,ravdess/Actor_01/02-01-08-02-02-01-01.mp4,02-01-08-02-02-01-01.mp4,1,Actor_01,test,male,08,surprised,video_only,speech,strong,02,01,4299934
ravdess,github/ravdess/Actor_01/02-01-08-02-02-02-01.mp4,ravdess/Actor_01/02-01-08-02-02-02-01.mp4,02-01-08-02-02-02-01.mp4,1,Actor_01,test,male,08,surprised,video_only,speech,strong,02,02,3938559
ravdess,github/ravdess/Actor_02/01-01-01-01-01-01-02.mp4,ravdess/Actor_02/01-01-01-01-01-01-02.mp4,01-01-01-01-01-01-02.mp4,2,Actor_02,test,female,01,neutral,audio_video,speech,normal,01,01,4667551
ravdess,github/ravdess/Actor_02/01-01-01-01-01-02-02.mp4,ravdess/Actor_02/01-01-01-01-01-02-02.mp4,01-01-01-01-01-02-02.mp4,2,Actor_02,test,female,01,neutral,audio_video,speech,normal,01,02,4625564
ravdess,github/ravdess/Actor_02/01-01-01-01-02-01-02.mp4,ravdess/Actor_02/01-01-01-01-02-01-02.mp4,01-01-01-01-02-01-02.mp4,2,Actor_02,test,female,01,neutral,audio_video,speech,normal,02,01,4834960
ravdess,github/ravdess/Actor_02/01-01-01-01-02-02-02.mp4,ravdess/Actor_02/01-01-01-01-02-02-02.mp4,01-01-01-01-02-02-02.mp4,2,Actor_02,test,female,01,neutral,audio_video,speech,normal,02,02,4622743
ravdess,github/ravdess/Actor_02/01-01-02-01-01-01-02.mp4,ravdess/Actor_02/01-01-02-01-01-01-02.mp4,01-01-02-01-01-01-02.mp4,2,Actor_02,test,female,02,calm,audio_video,speech,normal,01,01,4917726
ravdess,github/ravdess/Actor_02/01-01-02-01-01-02-02.mp4,ravdess/Actor_02/01-01-02-01-01-02-02.mp4,01-01-02-01-01-02-02.mp4,2,Actor_02,test,female,02,calm,audio_video,speech,normal,01,02,5139639
ravdess,github/ravdess/Actor_02/01-01-02-01-02-01-02.mp4,ravdess/Actor_02/01-01-02-01-02-01-02.mp4,01-01-02-01-02-01-02.mp4,2,Actor_02,test,female,02,calm,audio_video,speech,normal,02,01,4920654
ravdess,github/ravdess/Actor_02/01-01-02-01-02-02-02.mp4,ravdess/Actor_02/01-01-02-01-02-02-02.mp4,01-01-02-01-02-02-02.mp4,2,Actor_02,test,female,02,calm,audio_video,speech,normal,02,02,5099645
ravdess,github/ravdess/Actor_02/01-01-02-02-01-01-02.mp4,ravdess/Actor_02/01-01-02-02-01-01-02.mp4,01-01-02-02-01-01-02.mp4,2,Actor_02,test,female,02,calm,audio_video,speech,strong,01,01,5300791
ravdess,github/ravdess/Actor_02/01-01-02-02-01-02-02.mp4,ravdess/Actor_02/01-01-02-02-01-02-02.mp4,01-01-02-02-01-02-02.mp4,2,Actor_02,test,female,02,calm,audio_video,speech,strong,01,02,5177857
ravdess,github/ravdess/Actor_02/01-01-02-02-02-01-02.mp4,ravdess/Actor_02/01-01-02-02-02-01-02.mp4,01-01-02-02-02-01-02.mp4,2,Actor_02,test,female,02,calm,audio_video,speech,strong,02,01,5259638
ravdess,github/ravdess/Actor_02/01-01-02-02-02-02-02.mp4,ravdess/Actor_02/01-01-02-02-02-02-02.mp4,01-01-02-02-02-02-02.mp4,2,Actor_02,test,female,02,calm,audio_video,speech,strong,02,02,5259573
ravdess,github/ravdess/Actor_02/01-01-03-01-01-01-02.mp4,ravdess/Actor_02/01-01-03-01-01-01-02.mp4,01-01-03-01-01-01-02.mp4,2,Actor_02,test,female,03,happy,audio_video,speech,normal,01,01,4621202
ravdess,github/ravdess/Actor_02/01-01-03-01-01-02-02.mp4,ravdess/Actor_02/01-01-03-01-01-02-02.mp4,01-01-03-01-01-02-02.mp4,2,Actor_02,test,female,03,happy,audio_video,speech,normal,01,02,4747962
ravdess,github/ravdess/Actor_02/01-01-03-01-02-01-02.mp4,ravdess/Actor_02/01-01-03-01-02-01-02.mp4,01-01-03-01-02-01-02.mp4,2,Actor_02,test,female,03,happy,audio_video,speech,normal,02,01,4832367
ravdess,github/ravdess/Actor_02/01-01-03-01-02-02-02.mp4,ravdess/Actor_02/01-01-03-01-02-02-02.mp4,01-01-03-01-02-02-02.mp4,2,Actor_02,test,female,03,happy,audio_video,speech,normal,02,02,4789849
ravdess,github/ravdess/Actor_02/01-01-03-02-01-01-02.mp4,ravdess/Actor_02/01-01-03-02-01-01-02.mp4,01-01-03-02-01-01-02.mp4,2,Actor_02,test,female,03,happy,audio_video,speech,strong,01,01,4750626
ravdess,github/ravdess/Actor_02/01-01-03-02-01-02-02.mp4,ravdess/Actor_02/01-01-03-02-01-02-02.mp4,01-01-03-02-01-02-02.mp4,2,Actor_02,test,female,03,happy,audio_video,speech,strong,01,02,4709130
ravdess,github/ravdess/Actor_02/01-01-03-02-02-01-02.mp4,ravdess/Actor_02/01-01-03-02-02-01-02.mp4,01-01-03-02-02-01-02.mp4,2,Actor_02,test,female,03,happy,audio_video,speech,strong,02,01,4749594
ravdess,github/ravdess/Actor_02/01-01-03-02-02-02-02.mp4,ravdess/Actor_02/01-01-03-02-02-02-02.mp4,01-01-03-02-02-02-02.mp4,2,Actor_02,test,female,03,happy,audio_video,speech,strong,02,02,4962452
ravdess,github/ravdess/Actor_02/01-01-04-01-01-01-02.mp4,ravdess/Actor_02/01-01-04-01-01-01-02.mp4,01-01-04-01-01-01-02.mp4,2,Actor_02,test,female,04,sad,audio_video,speech,normal,01,01,4918768
ravdess,github/ravdess/Actor_02/01-01-04-01-01-02-02.mp4,ravdess/Actor_02/01-01-04-01-01-02-02.mp4,01-01-04-01-01-02-02.mp4,2,Actor_02,test,female,04,sad,audio_video,speech,normal,01,02,4832978
ravdess,github/ravdess/Actor_02/01-01-04-01-02-01-02.mp4,ravdess/Actor_02/01-01-04-01-02-01-02.mp4,01-01-04-01-02-01-02.mp4,2,Actor_02,test,female,04,sad,audio_video,speech,normal,02,01,4791115
ravdess,github/ravdess/Actor_02/01-01-04-01-02-02-02.mp4,ravdess/Actor_02/01-01-04-01-02-02-02.mp4,01-01-04-01-02-02-02.mp4,2,Actor_02,test,female,04,sad,audio_video,speech,normal,02,02,4831835
ravdess,github/ravdess/Actor_02/01-01-04-02-01-01-02.mp4,ravdess/Actor_02/01-01-04-02-01-01-02.mp4,01-01-04-02-01-01-02.mp4,2,Actor_02,test,female,04,sad,audio_video,speech,strong,01,01,4792007
ravdess,github/ravdess/Actor_02/01-01-04-02-01-02-02.mp4,ravdess/Actor_02/01-01-04-02-01-02-02.mp4,01-01-04-02-01-02-02.mp4,2,Actor_02,test,female,04,sad,audio_video,speech,strong,01,02,4836299
ravdess,github/ravdess/Actor_02/01-01-04-02-02-01-02.mp4,ravdess/Actor_02/01-01-04-02-02-01-02.mp4,01-01-04-02-02-01-02.mp4,2,Actor_02,test,female,04,sad,audio_video,speech,strong,02,01,4752207
ravdess,github/ravdess/Actor_02/01-01-04-02-02-02-02.mp4,ravdess/Actor_02/01-01-04-02-02-02-02.mp4,01-01-04-02-02-02-02.mp4,2,Actor_02,test,female,04,sad,audio_video,speech,strong,02,02,4708881
ravdess,github/ravdess/Actor_02/01-01-05-01-01-01-02.mp4,ravdess/Actor_02/01-01-05-01-01-01-02.mp4,01-01-05-01-01-01-02.mp4,2,Actor_02,test,female,05,angry,audio_video,speech,normal,01,01,4705624
ravdess,github/ravdess/Actor_02/01-01-05-01-01-02-02.mp4,ravdess/Actor_02/01-01-05-01-01-02-02.mp4,01-01-05-01-01-02-02.mp4,2,Actor_02,test,female,05,angry,audio_video,speech,normal,01,02,4709184
ravdess,github/ravdess/Actor_02/01-01-05-01-02-01-02.mp4,ravdess/Actor_02/01-01-05-01-02-01-02.mp4,01-01-05-01-02-01-02.mp4,2,Actor_02,test,female,05,angry,audio_video,speech,normal,02,01,4834216
ravdess,github/ravdess/Actor_02/01-01-05-01-02-02-02.mp4,ravdess/Actor_02/01-01-05-01-02-02-02.mp4,01-01-05-01-02-02-02.mp4,2,Actor_02,test,female,05,angry,audio_video,speech,normal,02,02,4879555
ravdess,github/ravdess/Actor_02/01-01-05-02-01-01-02.mp4,ravdess/Actor_02/01-01-05-02-01-01-02.mp4,01-01-05-02-01-01-02.mp4,2,Actor_02,test,female,05,angry,audio_video,speech,strong,01,01,5023246
ravdess,github/ravdess/Actor_02/01-01-05-02-01-02-02.mp4,ravdess/Actor_02/01-01-05-02-01-02-02.mp4,01-01-05-02-01-02-02.mp4,2,Actor_02,test,female,05,angry,audio_video,speech,strong,01,02,5135800
ravdess,github/ravdess/Actor_02/01-01-05-02-02-01-02.mp4,ravdess/Actor_02/01-01-05-02-02-01-02.mp4,01-01-05-02-02-01-02.mp4,2,Actor_02,test,female,05,angry,audio_video,speech,strong,02,01,5068685
ravdess,github/ravdess/Actor_02/01-01-05-02-02-02-02.mp4,ravdess/Actor_02/01-01-05-02-02-02-02.mp4,01-01-05-02-02-02-02.mp4,2,Actor_02,test,female,05,angry,audio_video,speech,strong,02,02,5136897
ravdess,github/ravdess/Actor_02/01-01-06-01-01-01-02.mp4,ravdess/Actor_02/01-01-06-01-01-01-02.mp4,01-01-06-01-01-01-02.mp4,2,Actor_02,test,female,06,fearful,audio_video,speech,normal,01,01,4664134
ravdess,github/ravdess/Actor_02/01-01-06-01-01-02-02.mp4,ravdess/Actor_02/01-01-06-01-01-02-02.mp4,01-01-06-01-01-02-02.mp4,2,Actor_02,test,female,06,fearful,audio_video,speech,normal,01,02,4789804
ravdess,github/ravdess/Actor_02/01-01-06-01-02-01-02.mp4,ravdess/Actor_02/01-01-06-01-02-01-02.mp4,01-01-06-01-02-01-02.mp4,2,Actor_02,test,female,06,fearful,audio_video,speech,normal,02,01,4706181
ravdess,github/ravdess/Actor_02/01-01-06-01-02-02-02.mp4,ravdess/Actor_02/01-01-06-01-02-02-02.mp4,01-01-06-01-02-02-02.mp4,2,Actor_02,test,female,06,fearful,audio_video,speech,normal,02,02,4791443
ravdess,github/ravdess/Actor_02/01-01-06-02-01-01-02.mp4,ravdess/Actor_02/01-01-06-02-01-01-02.mp4,01-01-06-02-01-01-02.mp4,2,Actor_02,test,female,06,fearful,audio_video,speech,strong,01,01,4876799
ravdess,github/ravdess/Actor_02/01-01-06-02-01-02-02.mp4,ravdess/Actor_02/01-01-06-02-01-02-02.mp4,01-01-06-02-01-02-02.mp4,2,Actor_02,test,female,06,fearful,audio_video,speech,strong,01,02,4662285
ravdess,github/ravdess/Actor_02/01-01-06-02-02-01-02.mp4,ravdess/Actor_02/01-01-06-02-02-01-02.mp4,01-01-06-02-02-01-02.mp4,2,Actor_02,test,female,06,fearful,audio_video,speech,strong,02,01,4621514
ravdess,github/ravdess/Actor_02/01-01-06-02-02-02-02.mp4,ravdess/Actor_02/01-01-06-02-02-02-02.mp4,01-01-06-02-02-02-02.mp4,2,Actor_02,test,female,06,fearful,audio_video,speech,strong,02,02,4622426
ravdess,github/ravdess/Actor_02/01-01-07-01-01-01-02.mp4,ravdess/Actor_02/01-01-07-01-01-01-02.mp4,01-01-07-01-01-01-02.mp4,2,Actor_02,test,female,07,disgust,audio_video,speech,normal,01,01,4709545
ravdess,github/ravdess/Actor_02/01-01-07-01-01-02-02.mp4,ravdess/Actor_02/01-01-07-01-01-02-02.mp4,01-01-07-01-01-02-02.mp4,2,Actor_02,test,female,07,disgust,audio_video,speech,normal,01,02,4666178
ravdess,github/ravdess/Actor_02/01-01-07-01-02-01-02.mp4,ravdess/Actor_02/01-01-07-01-02-01-02.mp4,01-01-07-01-02-01-02.mp4,2,Actor_02,test,female,07,disgust,audio_video,speech,normal,02,01,4959129
ravdess,github/ravdess/Actor_02/01-01-07-01-02-02-02.mp4,ravdess/Actor_02/01-01-07-01-02-02-02.mp4,01-01-07-01-02-02-02.mp4,2,Actor_02,test,female,07,disgust,audio_video,speech,normal,02,02,4922368
ravdess,github/ravdess/Actor_02/01-01-07-02-01-01-02.mp4,ravdess/Actor_02/01-01-07-02-01-01-02.mp4,01-01-07-02-01-01-02.mp4,2,Actor_02,test,female,07,disgust,audio_video,speech,strong,01,01,5301806
ravdess,github/ravdess/Actor_02/01-01-07-02-01-02-02.mp4,ravdess/Actor_02/01-01-07-02-01-02-02.mp4,01-01-07-02-01-02-02.mp4,2,Actor_02,test,female,07,disgust,audio_video,speech,strong,01,02,5304031
ravdess,github/ravdess/Actor_02/01-01-07-02-02-01-02.mp4,ravdess/Actor_02/01-01-07-02-02-01-02.mp4,01-01-07-02-02-01-02.mp4,2,Actor_02,test,female,07,disgust,audio_video,speech,strong,02,01,5138127
ravdess,github/ravdess/Actor_02/01-01-07-02-02-02-02.mp4,ravdess/Actor_02/01-01-07-02-02-02-02.mp4,01-01-07-02-02-02-02.mp4,2,Actor_02,test,female,07,disgust,audio_video,speech,strong,02,02,5179059
ravdess,github/ravdess/Actor_02/01-01-08-01-01-01-02.mp4,ravdess/Actor_02/01-01-08-01-01-01-02.mp4,01-01-08-01-01-01-02.mp4,2,Actor_02,test,female,08,surprised,audio_video,speech,normal,01,01,4534603
ravdess,github/ravdess/Actor_02/01-01-08-01-01-02-02.mp4,ravdess/Actor_02/01-01-08-01-01-02-02.mp4,01-01-08-01-01-02-02.mp4,2,Actor_02,test,female,08,surprised,audio_video,speech,normal,01,02,4539811
ravdess,github/ravdess/Actor_02/01-01-08-01-02-01-02.mp4,ravdess/Actor_02/01-01-08-01-02-01-02.mp4,01-01-08-01-02-01-02.mp4,2,Actor_02,test,female,08,surprised,audio_video,speech,normal,02,01,4619997
ravdess,github/ravdess/Actor_02/01-01-08-01-02-02-02.mp4,ravdess/Actor_02/01-01-08-01-02-02-02.mp4,01-01-08-01-02-02-02.mp4,2,Actor_02,test,female,08,surprised,audio_video,speech,normal,02,02,4535859
ravdess,github/ravdess/Actor_02/01-01-08-02-01-01-02.mp4,ravdess/Actor_02/01-01-08-02-01-01-02.mp4,01-01-08-02-01-01-02.mp4,2,Actor_02,test,female,08,surprised,audio_video,speech,strong,01,01,4791477
ravdess,github/ravdess/Actor_02/01-01-08-02-01-02-02.mp4,ravdess/Actor_02/01-01-08-02-01-02-02.mp4,01-01-08-02-01-02-02.mp4,2,Actor_02,test,female,08,surprised,audio_video,speech,strong,01,02,4834876
ravdess,github/ravdess/Actor_02/01-01-08-02-02-01-02.mp4,ravdess/Actor_02/01-01-08-02-02-01-02.mp4,01-01-08-02-02-01-02.mp4,2,Actor_02,test,female,08,surprised,audio_video,speech,strong,02,01,4795429
ravdess,github/ravdess/Actor_02/01-01-08-02-02-02-02.mp4,ravdess/Actor_02/01-01-08-02-02-02-02.mp4,01-01-08-02-02-02-02.mp4,2,Actor_02,test,female,08,surprised,audio_video,speech,strong,02,02,4879030
ravdess,github/ravdess/Actor_02/02-01-01-01-01-01-02.mp4,ravdess/Actor_02/02-01-01-01-01-01-02.mp4,02-01-01-01-01-01-02.mp4,2,Actor_02,test,female,01,neutral,video_only,speech,normal,01,01,4635843
ravdess,github/ravdess/Actor_02/02-01-01-01-01-02-02.mp4,ravdess/Actor_02/02-01-01-01-01-02-02.mp4,02-01-01-01-01-02-02.mp4,2,Actor_02,test,female,01,neutral,video_only,speech,normal,01,02,4594747
ravdess,github/ravdess/Actor_02/02-01-01-01-02-01-02.mp4,ravdess/Actor_02/02-01-01-01-02-01-02.mp4,02-01-01-01-02-01-02.mp4,2,Actor_02,test,female,01,neutral,video_only,speech,normal,02,01,4807819
ravdess,github/ravdess/Actor_02/02-01-01-01-02-02-02.mp4,ravdess/Actor_02/02-01-01-01-02-02-02.mp4,02-01-01-01-02-02-02.mp4,2,Actor_02,test,female,01,neutral,video_only,speech,normal,02,02,4593765
ravdess,github/ravdess/Actor_02/02-01-02-01-01-01-02.mp4,ravdess/Actor_02/02-01-02-01-01-01-02.mp4,02-01-02-01-01-01-02.mp4,2,Actor_02,test,female,02,calm,video_only,speech,normal,01,01,4890406
ravdess,github/ravdess/Actor_02/02-01-02-01-01-02-02.mp4,ravdess/Actor_02/02-01-02-01-01-02-02.mp4,02-01-02-01-01-02-02.mp4,2,Actor_02,test,female,02,calm,video_only,speech,normal,01,02,5111823
ravdess,github/ravdess/Actor_02/02-01-02-01-02-01-02.mp4,ravdess/Actor_02/02-01-02-01-02-01-02.mp4,02-01-02-01-02-01-02.mp4,2,Actor_02,test,female,02,calm,video_only,speech,normal,02,01,4894188
ravdess,github/ravdess/Actor_02/02-01-02-01-02-02-02.mp4,ravdess/Actor_02/02-01-02-01-02-02-02.mp4,02-01-02-01-02-02-02.mp4,2,Actor_02,test,female,02,calm,video_only,speech,normal,02,02,5073477
ravdess,github/ravdess/Actor_02/02-01-02-02-01-01-02.mp4,ravdess/Actor_02/02-01-02-02-01-01-02.mp4,02-01-02-02-01-01-02.mp4,2,Actor_02,test,female,02,calm,video_only,speech,strong,01,01,5273383
ravdess,github/ravdess/Actor_02/02-01-02-02-01-02-02.mp4,ravdess/Actor_02/02-01-02-02-01-02-02.mp4,02-01-02-02-01-02-02.mp4,2,Actor_02,test,female,02,calm,video_only,speech,strong,01,02,5147598
ravdess,github/ravdess/Actor_02/02-01-02-02-02-01-02.mp4,ravdess/Actor_02/02-01-02-02-02-01-02.mp4,02-01-02-02-02-01-02.mp4,2,Actor_02,test,female,02,calm,video_only,speech,strong,02,01,5229515
ravdess,github/ravdess/Actor_02/02-01-02-02-02-02-02.mp4,ravdess/Actor_02/02-01-02-02-02-02-02.mp4,02-01-02-02-02-02-02.mp4,2,Actor_02,test,female,02,calm,video_only,speech,strong,02,02,5228395
ravdess,github/ravdess/Actor_02/02-01-03-01-01-01-02.mp4,ravdess/Actor_02/02-01-03-01-01-01-02.mp4,02-01-03-01-01-01-02.mp4,2,Actor_02,test,female,03,happy,video_only,speech,normal,01,01,4596762
ravdess,github/ravdess/Actor_02/02-01-03-01-01-02-02.mp4,ravdess/Actor_02/02-01-03-01-01-02-02.mp4,02-01-03-01-01-02-02.mp4,2,Actor_02,test,female,03,happy,video_only,speech,normal,01,02,4723545
ravdess,github/ravdess/Actor_02/02-01-03-01-02-01-02.mp4,ravdess/Actor_02/02-01-03-01-02-01-02.mp4,02-01-03-01-02-01-02.mp4,2,Actor_02,test,female,03,happy,video_only,speech,normal,02,01,4804641
ravdess,github/ravdess/Actor_02/02-01-03-01-02-02-02.mp4,ravdess/Actor_02/02-01-03-01-02-02-02.mp4,02-01-03-01-02-02-02.mp4,2,Actor_02,test,female,03,happy,video_only,speech,normal,02,02,4761495
ravdess,github/ravdess/Actor_02/02-01-03-02-01-01-02.mp4,ravdess/Actor_02/02-01-03-02-01-01-02.mp4,02-01-03-02-01-01-02.mp4,2,Actor_02,test,female,03,happy,video_only,speech,strong,01,01,4724287
ravdess,github/ravdess/Actor_02/02-01-03-02-01-02-02.mp4,ravdess/Actor_02/02-01-03-02-01-02-02.mp4,02-01-03-02-01-02-02.mp4,2,Actor_02,test,female,03,happy,video_only,speech,strong,01,02,4678755
ravdess,github/ravdess/Actor_02/02-01-03-02-02-01-02.mp4,ravdess/Actor_02/02-01-03-02-02-01-02.mp4,02-01-03-02-02-01-02.mp4,2,Actor_02,test,female,03,happy,video_only,speech,strong,02,01,4720433
ravdess,github/ravdess/Actor_02/02-01-03-02-02-02-02.mp4,ravdess/Actor_02/02-01-03-02-02-02-02.mp4,02-01-03-02-02-02-02.mp4,2,Actor_02,test,female,03,happy,video_only,speech,strong,02,02,4935084
ravdess,github/ravdess/Actor_02/02-01-04-01-01-01-02.mp4,ravdess/Actor_02/02-01-04-01-01-01-02.mp4,02-01-04-01-01-01-02.mp4,2,Actor_02,test,female,04,sad,video_only,speech,normal,01,01,4891461
ravdess,github/ravdess/Actor_02/02-01-04-01-01-02-02.mp4,ravdess/Actor_02/02-01-04-01-01-02-02.mp4,02-01-04-01-01-02-02.mp4,2,Actor_02,test,female,04,sad,video_only,speech,normal,01,02,4806855
ravdess,github/ravdess/Actor_02/02-01-04-01-02-01-02.mp4,ravdess/Actor_02/02-01-04-01-02-01-02.mp4,02-01-04-01-02-01-02.mp4,2,Actor_02,test,female,04,sad,video_only,speech,normal,02,01,4763111
ravdess,github/ravdess/Actor_02/02-01-04-01-02-02-02.mp4,ravdess/Actor_02/02-01-04-01-02-02-02.mp4,02-01-04-01-02-02-02.mp4,2,Actor_02,test,female,04,sad,video_only,speech,normal,02,02,4808106
ravdess,github/ravdess/Actor_02/02-01-04-02-01-01-02.mp4,ravdess/Actor_02/02-01-04-02-01-01-02.mp4,02-01-04-02-01-01-02.mp4,2,Actor_02,test,female,04,sad,video_only,speech,strong,01,01,4763653
ravdess,github/ravdess/Actor_02/02-01-04-02-01-02-02.mp4,ravdess/Actor_02/02-01-04-02-01-02-02.mp4,02-01-04-02-01-02-02.mp4,2,Actor_02,test,female,04,sad,video_only,speech,strong,01,02,4810014
ravdess,github/ravdess/Actor_02/02-01-04-02-02-01-02.mp4,ravdess/Actor_02/02-01-04-02-02-01-02.mp4,02-01-04-02-02-01-02.mp4,2,Actor_02,test,female,04,sad,video_only,speech,strong,02,01,4724230
ravdess,github/ravdess/Actor_02/02-01-04-02-02-02-02.mp4,ravdess/Actor_02/02-01-04-02-02-02-02.mp4,02-01-04-02-02-02-02.mp4,2,Actor_02,test,female,04,sad,video_only,speech,strong,02,02,4682746
ravdess,github/ravdess/Actor_02/02-01-05-01-01-01-02.mp4,ravdess/Actor_02/02-01-05-01-01-01-02.mp4,02-01-05-01-01-01-02.mp4,2,Actor_02,test,female,05,angry,video_only,speech,normal,01,01,4679962
ravdess,github/ravdess/Actor_02/02-01-05-01-01-02-02.mp4,ravdess/Actor_02/02-01-05-01-01-02-02.mp4,02-01-05-01-01-02-02.mp4,2,Actor_02,test,female,05,angry,video_only,speech,normal,01,02,4679960
ravdess,github/ravdess/Actor_02/02-01-05-01-02-01-02.mp4,ravdess/Actor_02/02-01-05-01-02-01-02.mp4,02-01-05-01-02-01-02.mp4,2,Actor_02,test,female,05,angry,video_only,speech,normal,02,01,4804779
ravdess,github/ravdess/Actor_02/02-01-05-01-02-02-02.mp4,ravdess/Actor_02/02-01-05-01-02-02-02.mp4,02-01-05-01-02-02-02.mp4,2,Actor_02,test,female,05,angry,video_only,speech,normal,02,02,4850749
ravdess,github/ravdess/Actor_02/02-01-05-02-01-01-02.mp4,ravdess/Actor_02/02-01-05-02-01-01-02.mp4,02-01-05-02-01-01-02.mp4,2,Actor_02,test,female,05,angry,video_only,speech,strong,01,01,4999952
ravdess,github/ravdess/Actor_02/02-01-05-02-01-02-02.mp4,ravdess/Actor_02/02-01-05-02-01-02-02.mp4,02-01-05-02-01-02-02.mp4,2,Actor_02,test,female,05,angry,video_only,speech,strong,01,02,5106383
ravdess,github/ravdess/Actor_02/02-01-05-02-02-01-02.mp4,ravdess/Actor_02/02-01-05-02-02-01-02.mp4,02-01-05-02-02-01-02.mp4,2,Actor_02,test,female,05,angry,video_only,speech,strong,02,01,5038020
ravdess,github/ravdess/Actor_02/02-01-05-02-02-02-02.mp4,ravdess/Actor_02/02-01-05-02-02-02-02.mp4,02-01-05-02-02-02-02.mp4,2,Actor_02,test,female,05,angry,video_only,speech,strong,02,02,5111018
ravdess,github/ravdess/Actor_02/02-01-06-01-01-01-02.mp4,ravdess/Actor_02/02-01-06-01-01-01-02.mp4,02-01-06-01-01-01-02.mp4,2,Actor_02,test,female,06,fearful,video_only,speech,normal,01,01,4635218
ravdess,github/ravdess/Actor_02/02-01-06-01-01-02-02.mp4,ravdess/Actor_02/02-01-06-01-01-02-02.mp4,02-01-06-01-01-02-02.mp4,2,Actor_02,test,female,06,fearful,video_only,speech,normal,01,02,4762804
ravdess,github/ravdess/Actor_02/02-01-06-01-02-01-02.mp4,ravdess/Actor_02/02-01-06-01-02-01-02.mp4,02-01-06-01-02-01-02.mp4,2,Actor_02,test,female,06,fearful,video_only,speech,normal,02,01,4678425
ravdess,github/ravdess/Actor_02/02-01-06-01-02-02-02.mp4,ravdess/Actor_02/02-01-06-01-02-02-02.mp4,02-01-06-01-02-02-02.mp4,2,Actor_02,test,female,06,fearful,video_only,speech,normal,02,02,4763948
ravdess,github/ravdess/Actor_02/02-01-06-02-01-01-02.mp4,ravdess/Actor_02/02-01-06-02-01-01-02.mp4,02-01-06-02-01-01-02.mp4,2,Actor_02,test,female,06,fearful,video_only,speech,strong,01,01,4850694
ravdess,github/ravdess/Actor_02/02-01-06-02-01-02-02.mp4,ravdess/Actor_02/02-01-06-02-01-02-02.mp4,02-01-06-02-01-02-02.mp4,2,Actor_02,test,female,06,fearful,video_only,speech,strong,01,02,4636102
ravdess,github/ravdess/Actor_02/02-01-06-02-02-01-02.mp4,ravdess/Actor_02/02-01-06-02-02-01-02.mp4,02-01-06-02-02-01-02.mp4,2,Actor_02,test,female,06,fearful,video_only,speech,strong,02,01,4595443
ravdess,github/ravdess/Actor_02/02-01-06-02-02-02-02.mp4,ravdess/Actor_02/02-01-06-02-02-02-02.mp4,02-01-06-02-02-02-02.mp4,2,Actor_02,test,female,06,fearful,video_only,speech,strong,02,02,4591557
ravdess,github/ravdess/Actor_02/02-01-07-01-01-01-02.mp4,ravdess/Actor_02/02-01-07-01-01-01-02.mp4,02-01-07-01-01-01-02.mp4,2,Actor_02,test,female,07,disgust,video_only,speech,normal,01,01,4678947
ravdess,github/ravdess/Actor_02/02-01-07-01-01-02-02.mp4,ravdess/Actor_02/02-01-07-01-01-02-02.mp4,02-01-07-01-01-02-02.mp4,2,Actor_02,test,female,07,disgust,video_only,speech,normal,01,02,4638728
ravdess,github/ravdess/Actor_02/02-01-07-01-02-01-02.mp4,ravdess/Actor_02/02-01-07-01-02-01-02.mp4,02-01-07-01-02-01-02.mp4,2,Actor_02,test,female,07,disgust,video_only,speech,normal,02,01,4934674
ravdess,github/ravdess/Actor_02/02-01-07-01-02-02-02.mp4,ravdess/Actor_02/02-01-07-01-02-02-02.mp4,02-01-07-01-02-02-02.mp4,2,Actor_02,test,female,07,disgust,video_only,speech,normal,02,02,4889485
ravdess,github/ravdess/Actor_02/02-01-07-02-01-01-02.mp4,ravdess/Actor_02/02-01-07-02-01-01-02.mp4,02-01-07-02-01-01-02.mp4,2,Actor_02,test,female,07,disgust,video_only,speech,strong,01,01,5275834
ravdess,github/ravdess/Actor_02/02-01-07-02-01-02-02.mp4,ravdess/Actor_02/02-01-07-02-01-02-02.mp4,02-01-07-02-01-02-02.mp4,2,Actor_02,test,female,07,disgust,video_only,speech,strong,01,02,5270406
